"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 04:22:41 GMT 2024","Thu Nov 21 04:23:38 GMT 2024","57181","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Thu Nov 21 04:23:46 GMT 2024","Thu Nov 21 04:23:53 GMT 2024","7227","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithoutNameTest","User should not be able to create project without name",""
"passed","Thu Nov 21 04:23:38 GMT 2024","Thu Nov 21 04:23:45 GMT 2024","6957","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithSameNameTest","User should not be able to create project with same name",""
"passed","Thu Nov 21 04:23:53 GMT 2024","Thu Nov 21 04:24:04 GMT 2024","11229","Surefire suite","Surefire test","com.example.teamcity.ui.RunBuildTypeTest","com.example.teamcity.ui.RunBuildTypeTest","userRunBuildTypeTest","User should be able to run build type with command line `Hello world!` ",""
"passed","Thu Nov 21 04:22:22 GMT 2024","Thu Nov 21 04:22:30 GMT 2024","8270","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","authAgentTest","authAgentTest",""
"passed","Thu Nov 21 04:24:04 GMT 2024","Thu Nov 21 04:24:12 GMT 2024","7534","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithSameNameTest","User should not be able to create build type configuration with same name",""
"passed","Thu Nov 21 04:24:12 GMT 2024","Thu Nov 21 04:24:19 GMT 2024","6713","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithoutNameTest","User should not be able to create build type configuration without name",""
"passed","Thu Nov 21 04:24:19 GMT 2024","Thu Nov 21 04:24:28 GMT 2024","9380","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreateBuildTypeConfigurationTest","User should be able to create build type configuration",""
