"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 12:45:00 GMT 2024","Thu Nov 21 12:45:01 GMT 2024","173","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Thu Nov 21 12:44:59 GMT 2024","Thu Nov 21 12:44:59 GMT 2024","187","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userArchivedProjectTest","User should be able to archived project",""
"passed","Thu Nov 21 12:44:40 GMT 2024","Thu Nov 21 12:44:41 GMT 2024","487","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Thu Nov 21 12:45:02 GMT 2024","Thu Nov 21 12:45:02 GMT 2024","160","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByIdTest","User should be able to get details project",""
"passed","Thu Nov 21 12:44:11 GMT 2024","Thu Nov 21 12:44:20 GMT 2024","9142","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","authAgentTest","authAgentTest",""
"passed","Thu Nov 21 12:44:42 GMT 2024","Thu Nov 21 12:44:59 GMT 2024","17377","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
"passed","Thu Nov 21 12:45:02 GMT 2024","Thu Nov 21 12:45:03 GMT 2024","308","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userUpdateDataProjectTest","User should be able to update data to for project",""
"passed","Thu Nov 21 12:45:00 GMT 2024","Thu Nov 21 12:45:00 GMT 2024","379","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopyProjectTest","User should be able to copy project",""
"passed","Thu Nov 21 12:45:01 GMT 2024","Thu Nov 21 12:45:02 GMT 2024","420","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGeStatusArchivedProjectTest","User should be able to get data to status about archiving for project",""
"passed","Thu Nov 21 12:45:01 GMT 2024","Thu Nov 21 12:45:01 GMT 2024","357","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectById","User should be able to delete project by id",""
"passed","Thu Nov 21 12:44:40 GMT 2024","Thu Nov 21 12:44:40 GMT 2024","382","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreateBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Thu Nov 21 12:45:00 GMT 2024","Thu Nov 21 12:45:00 GMT 2024","249","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCannotCreateTwoProjectWithTheSameIdTest","User cannot be able to create project same id project",""
"passed","Thu Nov 21 12:45:02 GMT 2024","Thu Nov 21 12:45:02 GMT 2024","185","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByNameTest","User should be able to get details project",""
"passed","Thu Nov 21 12:44:41 GMT 2024","Thu Nov 21 12:44:42 GMT 2024","439","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypeWithTheSameIdTest","User should not be able to create to build types with the same id",""
"passed","Thu Nov 21 12:45:01 GMT 2024","Thu Nov 21 12:45:01 GMT 2024","242","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectByLocator","User should be able to delete project by locator",""
"passed","Thu Nov 21 12:44:36 GMT 2024","Thu Nov 21 12:44:38 GMT 2024","2528","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project ",""
"passed","Thu Nov 21 12:44:39 GMT 2024","Thu Nov 21 12:44:40 GMT 2024","677","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateSubprojectWithoutPermissionTest","Project admin should not be able to create subproject with internal id _Root",""
