"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 07 11:57:24 GMT 2025","Fri Feb 07 11:57:30 GMT 2025","5665","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithoutNameTest","User should not be able to create build type configuration without name",""
"passed","Fri Feb 07 11:56:15 GMT 2025","Fri Feb 07 11:56:21 GMT 2025","6085","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectIdProjectTest","User should not be able to edit project id",""
"passed","Fri Feb 07 11:55:27 GMT 2025","Fri Feb 07 11:56:06 GMT 2025","39370","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userDeleteProjectTest","User should not be able to delete project",""
"passed","Fri Feb 07 11:56:59 GMT 2025","Fri Feb 07 11:57:07 GMT 2025","7485","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithoutNameTest","User should not be able to create project without name",""
"passed","Fri Feb 07 11:57:07 GMT 2025","Fri Feb 07 11:57:16 GMT 2025","8603","Surefire suite","Surefire test","com.example.teamcity.ui.RunBuildTypeTest","com.example.teamcity.ui.RunBuildTypeTest","userRunBuildTypeTest","User should be able to run build type with command line `Hello world!` ",""
"passed","Fri Feb 07 11:56:53 GMT 2025","Fri Feb 07 11:56:59 GMT 2025","6683","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithSameNameTest","User should not be able to create project with same name",""
"passed","Fri Feb 07 11:56:27 GMT 2025","Fri Feb 07 11:56:34 GMT 2025","6557","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectNameTest","User should not be able to edit name",""
"passed","Fri Feb 07 11:57:16 GMT 2025","Fri Feb 07 11:57:24 GMT 2025","7908","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithSameNameTest","User should not be able to create build type configuration with same name",""
"passed","Fri Feb 07 11:56:22 GMT 2025","Fri Feb 07 11:56:27 GMT 2025","5196","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectIdWithUnsupportedCharacterProjectErrorTest","User should not be able to edit project id with unsupported character ",""
"passed","Fri Feb 07 11:56:34 GMT 2025","Fri Feb 07 11:56:52 GMT 2025","18564","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Fri Feb 07 11:56:06 GMT 2025","Fri Feb 07 11:56:15 GMT 2025","8475","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectDescriptionTest","User should not be able to edit description",""
"passed","Fri Feb 07 11:57:30 GMT 2025","Fri Feb 07 11:57:37 GMT 2025","7519","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreateBuildTypeConfigurationTest","User should be able to create build type configuration",""
"passed","Fri Feb 07 11:55:10 GMT 2025","Fri Feb 07 11:55:14 GMT 2025","3761","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
