"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 10 16:55:01 GMT 2025","Mon Feb 10 16:55:06 GMT 2025","4813","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectIdWithUnsupportedCharacterProjectErrorTest","User should not be able to edit project id with unsupported character ",""
"passed","Mon Feb 10 16:55:47 GMT 2025","Mon Feb 10 16:55:58 GMT 2025","10884","Surefire suite","Surefire test","com.example.teamcity.ui.RunBuildTypeTest","com.example.teamcity.ui.RunBuildTypeTest","userRunBuildTypeTest","User should be able to run build type with command line `Hello world!` ",""
"passed","Mon Feb 10 16:55:31 GMT 2025","Mon Feb 10 16:55:38 GMT 2025","7635","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithSameNameTest","User should not be able to create project with same name",""
"passed","Mon Feb 10 16:55:12 GMT 2025","Mon Feb 10 16:55:30 GMT 2025","18665","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Mon Feb 10 16:56:13 GMT 2025","Mon Feb 10 16:56:21 GMT 2025","7854","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreateBuildTypeConfigurationTest","User should be able to create build type configuration",""
"passed","Mon Feb 10 16:54:45 GMT 2025","Mon Feb 10 16:54:53 GMT 2025","8363","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectDescriptionTest","User should not be able to edit description",""
"passed","Mon Feb 10 16:55:58 GMT 2025","Mon Feb 10 16:56:06 GMT 2025","8542","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithSameNameTest","User should not be able to create build type configuration with same name",""
"passed","Mon Feb 10 16:55:06 GMT 2025","Mon Feb 10 16:55:11 GMT 2025","5632","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectNameTest","User should not be able to edit name",""
"passed","Mon Feb 10 16:54:04 GMT 2025","Mon Feb 10 16:54:44 GMT 2025","40141","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userDeleteProjectTest","User should not be able to delete project",""
"passed","Mon Feb 10 16:55:38 GMT 2025","Mon Feb 10 16:55:47 GMT 2025","8333","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithoutNameTest","User should not be able to create project without name",""
"passed","Mon Feb 10 16:53:47 GMT 2025","Mon Feb 10 16:53:51 GMT 2025","4053","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Mon Feb 10 16:56:07 GMT 2025","Mon Feb 10 16:56:13 GMT 2025","6041","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithoutNameTest","User should not be able to create build type configuration without name",""
"passed","Mon Feb 10 16:54:53 GMT 2025","Mon Feb 10 16:55:01 GMT 2025","7336","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectIdProjectTest","User should not be able to edit project id",""
