"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 20 13:34:37 GMT 2024","Wed Nov 20 13:34:37 GMT 2024","123","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGeStatusArchivedProjectTest","User should be able to get data to status about archiving for project",""
"passed","Wed Nov 20 13:33:31 GMT 2024","Wed Nov 20 13:33:32 GMT 2024","697","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateSubprojectWithoutPermissionTest","Project admin should not be able to create subproject with internal id _Root",""
"passed","Wed Nov 20 13:34:36 GMT 2024","Wed Nov 20 13:34:36 GMT 2024","201","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopyProjectTest","User should be able to copy project",""
"passed","Wed Nov 20 13:34:36 GMT 2024","Wed Nov 20 13:34:36 GMT 2024","90","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userArchivedProjectTest","User should be able to archived project",""
"passed","Wed Nov 20 13:34:36 GMT 2024","Wed Nov 20 13:34:36 GMT 2024","92","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCannotCreateTwoProjectWithTheSameIdTest","User cannot be able to create project same id project",""
"passed","Wed Nov 20 13:33:28 GMT 2024","Wed Nov 20 13:33:30 GMT 2024","2425","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project ",""
"failed","Wed Nov 20 13:33:09 GMT 2024","Wed Nov 20 13:33:12 GMT 2024","2686","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","authAgentTest","authAgentTest",""
"passed","Wed Nov 20 13:34:37 GMT 2024","Wed Nov 20 13:34:37 GMT 2024","113","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByIdTest","User should be able to get details project",""
"passed","Wed Nov 20 13:34:36 GMT 2024","Wed Nov 20 13:34:36 GMT 2024","95","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectById","User should be able to delete project by id",""
"passed","Wed Nov 20 13:34:37 GMT 2024","Wed Nov 20 13:34:37 GMT 2024","171","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userUpdateDataProjectTest","User should be able to update data to for project",""
"passed","Wed Nov 20 13:34:37 GMT 2024","Wed Nov 20 13:34:37 GMT 2024","88","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByNameTest","User should be able to get details project",""
"broken","Wed Nov 20 13:33:33 GMT 2024","Wed Nov 20 13:34:36 GMT 2024","62427","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
"passed","Wed Nov 20 13:33:33 GMT 2024","Wed Nov 20 13:33:33 GMT 2024","300","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypeWithTheSameIdTest","User should not be able to create to build types with the same id",""
"passed","Wed Nov 20 13:34:36 GMT 2024","Wed Nov 20 13:34:37 GMT 2024","106","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectByLocator","User should be able to delete project by locator",""
"passed","Wed Nov 20 13:33:32 GMT 2024","Wed Nov 20 13:33:32 GMT 2024","409","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreateBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Nov 20 13:33:32 GMT 2024","Wed Nov 20 13:33:33 GMT 2024","292","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Wed Nov 20 13:34:36 GMT 2024","Wed Nov 20 13:34:36 GMT 2024","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreateProjectTest","User should be able to create project",""
