"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 09 08:10:29 GMT 2025","Sun Feb 09 08:10:29 GMT 2025","252","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByIdTest","User should be able to get details project",""
"passed","Sun Feb 09 08:10:34 GMT 2025","Sun Feb 09 08:10:34 GMT 2025","273","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userGetAllBuildTypesNotParameters","User should be able get all build types not parameters",""
"passed","Sun Feb 09 08:10:29 GMT 2025","Sun Feb 09 08:10:30 GMT 2025","180","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByNameTest","User should be able to get details project",""
"passed","Sun Feb 09 08:10:27 GMT 2025","Sun Feb 09 08:10:28 GMT 2025","731","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectById","User should be able to delete project by id",""
"passed","Sun Feb 09 08:10:28 GMT 2025","Sun Feb 09 08:10:29 GMT 2025","497","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGeStatusArchivedProjectTest","User should be able to get data to status about archiving for project",""
"passed","Sun Feb 09 08:09:50 GMT 2025","Sun Feb 09 08:09:54 GMT 2025","3761","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
"passed","Sun Feb 09 08:10:17 GMT 2025","Sun Feb 09 08:10:18 GMT 2025","897","Surefire suite","Surefire test","com.example.teamcity.api.RoleTest","com.example.teamcity.api.RoleTest","userGetRoles","User should be able get all roles",""
"passed","Sun Feb 09 08:10:32 GMT 2025","Sun Feb 09 08:10:32 GMT 2025","245","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithIdTest","User should be able to create build type with id",""
"passed","Sun Feb 09 08:10:19 GMT 2025","Sun Feb 09 08:10:23 GMT 2025","3267","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","projectAdminCannotCreateBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project ",""
"passed","Sun Feb 09 08:10:18 GMT 2025","Sun Feb 09 08:10:18 GMT 2025","324","Surefire suite","Surefire test","com.example.teamcity.api.RoleTest","com.example.teamcity.api.RoleTest","userGetRolesByField","User should be able get all roles by fields",""
"passed","Sun Feb 09 08:10:29 GMT 2025","Sun Feb 09 08:10:29 GMT 2025","215","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectByFieldParameterTest","User should be able to get project by fields parameter",""
"passed","Sun Feb 09 08:10:34 GMT 2025","Sun Feb 09 08:10:34 GMT 2025","243","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userGetAllBuildTypesWithFields","User should be able get all build types with fields",""
"passed","Sun Feb 09 08:10:33 GMT 2025","Sun Feb 09 08:10:33 GMT 2025","307","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userDeletesBuildTypeTest","User should be able to delete build type",""
"passed","Sun Feb 09 08:10:31 GMT 2025","Sun Feb 09 08:10:31 GMT 2025","111","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","unauthorizedUserCreatesBuildTypeTest","Unauthorized user should not be able to create build type",""
"passed","Sun Feb 09 08:10:34 GMT 2025","Sun Feb 09 08:10:34 GMT 2025","226","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userGetAllBuildTypes","User should be able get all build types",""
"passed","Sun Feb 09 08:10:12 GMT 2025","Sun Feb 09 08:10:17 GMT 2025","4410","Surefire suite","Surefire test","com.example.teamcity.api.RoleTest","com.example.teamcity.api.RoleTest","userCreateRole","User should be able create role",""
"passed","Sun Feb 09 08:10:26 GMT 2025","Sun Feb 09 08:10:27 GMT 2025","236","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Sun Feb 09 08:10:31 GMT 2025","Sun Feb 09 08:10:32 GMT 2025","156","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeWithFieldParameterTest","User should be able to create build type with field parameter",""
"passed","Sun Feb 09 08:10:24 GMT 2025","Sun Feb 09 08:10:25 GMT 2025","422","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userArchivedProjectTest","User should be able to archived project",""
