"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 07 11:23:23 GMT 2025","Fri Feb 07 11:23:41 GMT 2025","18300","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Fri Feb 07 11:22:12 GMT 2025","Fri Feb 07 11:22:53 GMT 2025","40513","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userDeleteProjectTest","User should not be able to delete project",""
"passed","Fri Feb 07 11:23:41 GMT 2025","Fri Feb 07 11:23:49 GMT 2025","7309","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithSameNameTest","User should not be able to create project with same name",""
"passed","Fri Feb 07 11:23:10 GMT 2025","Fri Feb 07 11:23:17 GMT 2025","6597","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectIdWithUnsupportedCharacterProjectErrorTest","User should not be able to edit project id with unsupported character ",""
"passed","Fri Feb 07 11:24:18 GMT 2025","Fri Feb 07 11:24:27 GMT 2025","8714","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreateBuildTypeConfigurationTest","User should be able to create build type configuration",""
"passed","Fri Feb 07 11:23:01 GMT 2025","Fri Feb 07 11:23:10 GMT 2025","8410","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectIdProjectTest","User should not be able to edit project id",""
"passed","Fri Feb 07 11:24:12 GMT 2025","Fri Feb 07 11:24:18 GMT 2025","6032","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithoutNameTest","User should not be able to create build type configuration without name",""
"passed","Fri Feb 07 11:23:56 GMT 2025","Fri Feb 07 11:24:05 GMT 2025","8307","Surefire suite","Surefire test","com.example.teamcity.ui.RunBuildTypeTest","com.example.teamcity.ui.RunBuildTypeTest","userRunBuildTypeTest","User should be able to run build type with command line `Hello world!` ",""
"passed","Fri Feb 07 11:24:05 GMT 2025","Fri Feb 07 11:24:12 GMT 2025","6798","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCannotCreateBuildTypeConfigurationWithSameNameTest","User should not be able to create build type configuration with same name",""
"passed","Fri Feb 07 11:23:17 GMT 2025","Fri Feb 07 11:23:23 GMT 2025","5835","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectNameTest","User should not be able to edit name",""
"passed","Fri Feb 07 11:23:49 GMT 2025","Fri Feb 07 11:23:56 GMT 2025","7389","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreateProjectWithoutNameTest","User should not be able to create project without name",""
"passed","Fri Feb 07 11:22:53 GMT 2025","Fri Feb 07 11:23:01 GMT 2025","7831","Surefire suite","Surefire test","com.example.teamcity.ui.EditProjectTest","com.example.teamcity.ui.EditProjectTest","userEditProjectDescriptionTest","User should not be able to edit description",""
"passed","Fri Feb 07 11:21:55 GMT 2025","Fri Feb 07 11:21:59 GMT 2025","3879","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","setupTeamCityAgentTest","setupTeamCityAgentTest",""
