"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","53","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Wed Nov 20 13:58:26 GMT 2024","Wed Nov 20 13:58:26 GMT 2024","72","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByNameTest","User should be able to get details project",""
"passed","Wed Nov 20 13:58:26 GMT 2024","Wed Nov 20 13:58:26 GMT 2024","189","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userUpdateDataProjectTest","User should be able to update data to for project",""
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","166","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopyProjectTest","User should be able to copy project",""
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","117","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCannotCreateTwoProjectWithTheSameIdTest","User cannot be able to create project same id project",""
"passed","Wed Nov 20 13:58:24 GMT 2024","Wed Nov 20 13:58:24 GMT 2024","143","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userArchivedProjectTest","User should be able to archived project",""
"passed","Wed Nov 20 13:57:21 GMT 2024","Wed Nov 20 13:57:21 GMT 2024","294","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreateBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","75","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByIdTest","User should be able to get details project",""
"passed","Wed Nov 20 13:57:22 GMT 2024","Wed Nov 20 13:57:22 GMT 2024","282","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypeWithTheSameIdTest","User should not be able to create to build types with the same id",""
"passed","Wed Nov 20 13:57:18 GMT 2024","Wed Nov 20 13:57:20 GMT 2024","1918","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project ",""
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","98","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectById","User should be able to delete project by id",""
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","122","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGeStatusArchivedProjectTest","User should be able to get data to status about archiving for project",""
"passed","Wed Nov 20 13:58:25 GMT 2024","Wed Nov 20 13:58:25 GMT 2024","127","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectByLocator","User should be able to delete project by locator",""
"passed","Wed Nov 20 13:57:20 GMT 2024","Wed Nov 20 13:57:21 GMT 2024","656","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateSubprojectWithoutPermissionTest","Project admin should not be able to create subproject with internal id _Root",""
"passed","Wed Nov 20 13:57:21 GMT 2024","Wed Nov 20 13:57:22 GMT 2024","362","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"failed","Wed Nov 20 13:57:00 GMT 2024","Wed Nov 20 13:57:03 GMT 2024","2464","Surefire suite","Surefire test","com.example.teamcity.api.AuthAgentTest","com.example.teamcity.api.AuthAgentTest","authAgentTest","authAgentTest",""
"broken","Wed Nov 20 13:57:22 GMT 2024","Wed Nov 20 13:58:24 GMT 2024","62009","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
