"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 17 16:28:41 GMT 2024","Sun Nov 17 16:28:41 GMT 2024","106","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Sun Nov 17 16:26:26 GMT 2024","Sun Nov 17 16:27:15 GMT 2024","49572","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sun Nov 17 16:28:41 GMT 2024","Sun Nov 17 16:28:41 GMT 2024","104","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectByLocator","User should be able to delete project by locator",""
"passed","Sun Nov 17 16:28:42 GMT 2024","Sun Nov 17 16:28:42 GMT 2024","146","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByNameTest","User should be able to get details project",""
"passed","Sun Nov 17 16:28:40 GMT 2024","Sun Nov 17 16:28:40 GMT 2024","133","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCannotCreateTwoProjectWithTheSameIdTest","User cannot be able to create project same id project",""
"passed","Sun Nov 17 16:28:40 GMT 2024","Sun Nov 17 16:28:41 GMT 2024","213","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopyProjectTest","User should be able to copy project",""
"passed","Sun Nov 17 16:27:31 GMT 2024","Sun Nov 17 16:27:34 GMT 2024","2692","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project ",""
"passed","Sun Nov 17 16:27:36 GMT 2024","Sun Nov 17 16:27:36 GMT 2024","412","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreateBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sun Nov 17 16:28:41 GMT 2024","Sun Nov 17 16:28:41 GMT 2024","171","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectById","User should be able to delete project by id",""
"passed","Sun Nov 17 16:27:37 GMT 2024","Sun Nov 17 16:27:37 GMT 2024","341","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypeWithTheSameIdTest","User should not be able to create to build types with the same id",""
"passed","Sun Nov 17 16:27:36 GMT 2024","Sun Nov 17 16:27:37 GMT 2024","442","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sun Nov 17 16:28:42 GMT 2024","Sun Nov 17 16:28:42 GMT 2024","325","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userUpdateDataProjectTest","User should be able to update data to for project",""
"passed","Sun Nov 17 16:28:42 GMT 2024","Sun Nov 17 16:28:42 GMT 2024","253","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByIdTest","User should be able to get details project",""
"passed","Sun Nov 17 16:28:40 GMT 2024","Sun Nov 17 16:28:40 GMT 2024","159","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userArchivedProjectTest","User should be able to archived project",""
"broken","Sun Nov 17 16:27:37 GMT 2024","Sun Nov 17 16:28:40 GMT 2024","62659","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
"passed","Sun Nov 17 16:28:41 GMT 2024","Sun Nov 17 16:28:41 GMT 2024","204","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGeStatusArchivedProjectTest","User should be able to get data to status about archiving for project",""
"passed","Sun Nov 17 16:27:35 GMT 2024","Sun Nov 17 16:27:35 GMT 2024","826","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateSubprojectWithoutPermissionTest","Project admin should not be able to create subproject with internal id _Root",""
