"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 16 11:45:13 GMT 2024","Sat Nov 16 11:45:13 GMT 2024","139","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectByLocator","User should be able to delete project by locator",""
"passed","Sat Nov 16 11:45:12 GMT 2024","Sat Nov 16 11:45:12 GMT 2024","111","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCannotCreateTwoProjectWithTheSameIdTest","User cannot be able to create project same id project",""
"passed","Sat Nov 16 11:44:07 GMT 2024","Sat Nov 16 11:44:07 GMT 2024","487","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCreateBuildTypeTest","Project admin should be able to create build type for their project",""
"passed","Sat Nov 16 11:45:13 GMT 2024","Sat Nov 16 11:45:13 GMT 2024","145","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGeStatusArchivedProjectTest","User should be able to get data to status about archiving for project",""
"passed","Sat Nov 16 11:45:12 GMT 2024","Sat Nov 16 11:45:12 GMT 2024","245","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCopyProjectTest","User should be able to copy project",""
"passed","Sat Nov 16 11:44:06 GMT 2024","Sat Nov 16 11:44:07 GMT 2024","652","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateSubprojectWithoutPermissionTest","Project admin should not be able to create subproject with internal id _Root",""
"passed","Sat Nov 16 11:45:13 GMT 2024","Sat Nov 16 11:45:13 GMT 2024","116","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCreateProjectTest","User should be able to create project",""
"passed","Sat Nov 16 11:44:08 GMT 2024","Sat Nov 16 11:44:09 GMT 2024","422","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesTwoBuildTypeWithTheSameIdTest","User should not be able to create to build types with the same id",""
"passed","Sat Nov 16 11:44:08 GMT 2024","Sat Nov 16 11:44:08 GMT 2024","392","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCreatesBuildTypeTest","User should be able to create build type",""
"passed","Sat Nov 16 11:42:56 GMT 2024","Sat Nov 16 11:43:46 GMT 2024","49862","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sat Nov 16 11:45:13 GMT 2024","Sat Nov 16 11:45:13 GMT 2024","207","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userDeleteProjectById","User should be able to delete project by id",""
"passed","Sat Nov 16 11:44:03 GMT 2024","Sat Nov 16 11:44:06 GMT 2024","3039","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCannotCreateBuildTypeForAnotherUserProjectTest","Project admin should not be able to create build type for not their project ",""
"passed","Sat Nov 16 11:45:13 GMT 2024","Sat Nov 16 11:45:13 GMT 2024","140","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByIdTest","User should be able to get details project",""
"passed","Sat Nov 16 11:45:12 GMT 2024","Sat Nov 16 11:45:12 GMT 2024","159","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userArchivedProjectTest","User should be able to archived project",""
"passed","Sat Nov 16 11:45:14 GMT 2024","Sat Nov 16 11:45:14 GMT 2024","117","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userGetProjectDetailsByNameTest","User should be able to get details project",""
"passed","Sat Nov 16 11:45:14 GMT 2024","Sat Nov 16 11:45:14 GMT 2024","366","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userUpdateDataProjectTest","User should be able to update data to for project",""
"broken","Sat Nov 16 11:44:09 GMT 2024","Sat Nov 16 11:45:12 GMT 2024","62920","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userRunBuildTypeTest","User should be able to run build type",""
